AsOfDate,DataSource,Nsp_Account_Id,Account_Symbol,Src_Sec_Id,sds_id,Units,Market_Price,Market_Value_Amt_Func,Market_Value_Amt_Rpt,Market_Value_Amt_Lcl,WeightFunc,Amort_Value,Src_Ticker_Symbol,AccruedIncome_Func,AccruedIncome_Rpt,AccruedIncome_Lcl,SecIdtype,SecClassId,Contract_size,Trading_Units,Custom_Sec_Ind,Amort_Price,Reconciled_Flg,Func_Currency_Cd,Func_Currency_Id,Src_MarketValue_Local_Currency_Cd,Src_MarketValue_Local_Currency_Id,Src_Income_Local_Currency_Cd,Src_Income_local_Currency_Id,Short_Term_Flg,Src_Account_Nbr,Dup_Account_Symbol,Major_Issue_Cd,Minor_Issue_Cd,Is_Active,Valid_Start_Dt,Originating_Inc_Curr_Cd,Originating_Principal_Curr_Cd,ISSUE_TYPE_CD,SCREEN_GRP_CD,Src_Functional_Currency_Cd,Src_Futures_GainLoss_Amt_Func,Src_Futures_GainLoss_Amt_Rpt,Swap_Ind,Primary_Spread,Primary_Spread_Type,Effective_Spread,Effective_Spread_Type,Sec_class_Lvl1_cd,Sec_class_Lvl1,Sec_class_Lvl2_cd,Sec_class_Lvl2,Sec_class_Lvl3_cd,Sec_class_Lvl3,SRC_LIN,SRC_LOANXID,CINS,CUSIP,IDBBUNIQUE,ISIN,SEDOL1,SEDOL2,TICKER,EXCHANGE_CD,PARAMOUNT_FUNC,PARAMOUNT_RPT,TKR_AND_EXCH_CD,BookValue_Func,BookValue_Rpt,BookValue_Lcl,Cost_Func,Cost_Rpt,Cost_Lcl,OPS_Notional_Amt,OPS_Notional_Amt_Curr,IDBBGLOBAL,EXPOSURE_FUNC,EXPOSURE_LCL,EXPOSURE_RPT,BALOFFBALVAL_FUNC,BALOFFBALVAL_LCL,BALOFFBALVAL_RPT,BANK_LOAN_OUTSTANDING,SRC_OSI_ID,NET_VM_FUNC,NET_VM_LCL,NET_VM_RPT,CLIENT_SRC_SEC_ID
20201023,SST,13,LABDF,11942GAD4,,25650000,75.251,19301881.5,19301881.5,19301881.5,,24821502.25,,764156.28,764156.28,764156.28,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,021,Y,20201116,USD,USD,,,USD,-5519620.75,-5519620.75,N,,,,,,,,,,,,,,,,,,,,,,,,24821502.25,24821502.25,24821502.25,24821502.25,24821502.25,24821502.25,0,,,,,,,,,,,0,0,0,11942GAD4
20201023,SST,13,LABDF,1248EPBM4,,61221000,104.221,63805138.41,63805138.41,63805138.41,,63214367.51,CHTR4366719,674706.44,674706.44,674706.44,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,590770.9,590770.9,N,,,,,,,,,,,,,,,,,,,,,,,,63214367.51,63214367.51,63214367.51,63214367.51,63214367.51,63214367.51,0,,,,,,,,,,,0,0,0,1248EPBM4
20201023,SST,13,LABDF,1248EPBT9,,58655000,105.3835,61812691.96,61812691.96,61812691.96,,61157625,CHTR4445834,1444583.04,1444583.04,1444583.04,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,655066.96,655066.96,N,,,,,,,,,,,,,,,,,,,,,,,,61157625,61157625,61157625,61157625,61157625,61157625,0,,,,,,,,,,,0,0,0,1248EPBT9
20201023,SST,13,LABDF,12513GBA6,,15000000,110.83,16624500,16624500,16624500,,1,,327708.33,327708.33,327708.33,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,16624499,16624499,N,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,15000000,15000000,15000000,0,,,,,,,,,,,0,0,0,12513GBA6
20201023,SST,13,LABDF,12513GBD0,,4583000,104.844,4805000.52,4805000.52,4805000.52,,4720490,CDWC4884092,12444.12,12444.12,12444.12,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,84510.52,84510.52,N,,,,,,,,,,,,,,,,,,,,,,,,4720490,4720490,4720490,4720490,4720490,4720490,0,,,,,,,,,,,0,0,0,12513GBD0
20201023,SST,13,LABDF,12513GBE8,,7171000,104.375,7484731.25,7484731.25,7484731.25,,7171000,CDWC4977625,150366.91,150366.91,150366.91,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,313731.25,313731.25,N,,,,,,,,,,,,,,,,,,,,,,,,7171000,7171000,7171000,7171000,7171000,7171000,0,,,,,,,,,,,0,0,0,12513GBE8
20201023,SST,13,LABDF,12527GAH6,,23920000,117.512317,28108946.22,28108946.22,28108946.22,,26586656.04,,427570.01,427570.01,427570.01,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,1522290.18,1522290.18,N,,,,,,,,,,,,,,,,,,,,,,,,26586656.04,26586656.04,26586656.04,26586656.04,26586656.04,26586656.04,0,,,,,,,,,,,0,0,0,12527GAH6
20201023,SST,13,LABDF,12541WAA8,,20351000,116.76025,23761878.48,23761878.48,23761878.48,,20136777.8,,21368.55,21368.55,21368.55,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,3625100.68,3625100.68,N,,,,,,,,,,,,,,,,,,,,,,,,20136777.8,20136777.8,20136777.8,20136777.8,20136777.8,20136777.8,0,,,,,,,,,,,0,0,0,12541WAA8
20201023,SST,13,LABDF,12549BAS7,,11000000,99.01682,10891850.2,10891850.2,10891850.2,,10752500,,2777.12,2777.12,2777.12,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,020,Y,20201116,USD,USD,,,USD,139350.2,139350.2,N,,,,,,,,,,,,,,,,,,,,,,,,10752500,10752500,10752500,10752500,10752500,10752500,0,,,,,,,,,,,0,0,0,12549BAS7
20201023,SST,13,LABDF,12556LBJ4,,16827000,104.248,17541810.96,17541810.96,17541810.96,,14513287.5,CIT4889311,37469.52,37469.52,37469.52,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,024,Y,20201116,USD,USD,,,USD,3028523.46,3028523.46,N,,,,,,,,,,,,,,,,,,,,,,,,14513287.5,14513287.5,14513287.5,14513287.5,14513287.5,14513287.5,0,,,,,,,,,,,0,0,0,12556LBJ4
20201023,SST,13,LABDF,125581GW2,,6988000,112.9375,7892072.5,7892072.5,7892072.5,,7016595,CIT4608106,45858.76,45858.76,45858.76,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,875477.5,875477.5,N,,,,,,,,,,,,,,,,,,,,,,,,7016595,7016595,7016595,7016595,7016595,7016595,0,,,,,,,,,,,0,0,0,125581GW2
20201023,SST,13,LABDF,125581GX0,,49745000,123.356,61363442.2,61363442.2,61363442.2,,49638730,CIT4608107,380860.13,380860.13,380860.13,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,11724712.2,11724712.2,N,,,,,,,,,,,,,,,,,,,,,,,,49638730,49638730,49638730,49638730,49638730,49638730,0,,,,,,,,,,,0,0,0,125581GX0
20201023,SST,13,LABDF,12592KBE3,,17906000,109.49316,19605845.23,19605845.23,19605845.23,,18657912.11,,47967.69,47967.69,47967.69,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,020,Y,20201116,USD,USD,,,USD,947933.12,947933.12,N,,,,,,,,,,,,,,,,,,,,,,,,18657912.11,18657912.11,18657912.11,18657912.11,18657912.11,18657912.11,0,,,,,,,,,,,0,0,0,12592KBE3
20201023,SST,13,LABDF,12597MAA3,,18611671.04,101.4062,18873388.36,18873388.36,18873388.36,,22395126.01,,26635.37,26635.37,26635.37,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,020,Y,20201116,USD,USD,,,USD,-3521737.65,-3521737.65,N,,,,,,,,,,,,,,,,,,,,,,,,22395126.01,22395126.01,22395126.01,22395126.01,22395126.01,22395126.01,0,,,,,,,,,,,0,0,0,12597MAA3
20201023,SST,13,LABDF,126117AW0,,11287000,100.488587,11342146.81,11342146.81,11342146.81,,11258556.76,,44991.24,44991.24,44991.24,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,83590.05,83590.05,N,,,,,,,,,,,,,,,,,,,,,,,,11258556.76,11258556.76,11258556.76,11258556.76,11258556.76,11258556.76,0,,,,,,,,,,,0,0,0,126117AW0
20201023,SST,13,LABDF,126307AQ0,,27834000,105.97299,29496522.04,29496522.04,29496522.04,,28120440,ALLVF4402916,38271.76,38271.76,38271.76,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,1376082.04,1376082.04,N,,,,,,,,,,,,,,,,,,,,,,,,28120440,28120440,28120440,28120440,28120440,28120440,0,,,,,,,,,,,0,0,0,126307AQ0
20201023,SST,13,LABDF,126307AZ0,,13352000,112.4375,15012655.01,15012655.01,15012655.01,,24791697.5,ALLVF4791458,200094.56,200094.56,200094.56,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,-9779042.49,-9779042.49,N,,,,,,,,,,,,,,,,,,,,,,,,24791697.5,24791697.5,24791697.5,24791697.5,24791697.5,24791697.5,0,,,,,,,,,,,0,0,0,126307AZ0
20201023,SST,13,LABDF,126307BA4,,23298000,108.3755,25249323.99,25249323.99,25249323.99,,23710545,ALLVF4855434,368399.63,368399.63,368399.63,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,1538778.99,1538778.99,N,,,,,,,,,,,,,,,,,,,,,,,,23710545,23710545,23710545,23710545,23710545,23710545,0,,,,,,,,,,,0,0,0,126307BA4
20201023,SST,13,LABDF,12642KAB0,,20418000,100.151,20448831.18,20448831.18,20448831.18,,26705000,,329240.25,329240.25,329240.25,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,-6256168.82,-6256168.82,N,,,,,,,,,,,,,,,,,,,,,,,,26705000,26705000,26705000,26705000,26705000,26705000,0,,,,,,,,,,,0,0,0,12642KAB0
20201023,SST,13,LABDF,12644VAC2,,15335000,104.4,16009740,16009740,16009740,,15446675,,22736.27,22736.27,22736.27,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,563065,563065,N,,,,,,,,,,,,,,,,,,,,,,,,15446675,15446675,15446675,15446675,15446675,15446675,0,,,,,,,,,,,0,0,0,12644VAC2
20201023,SST,13,LABDF,12652AAA1,,24648000,97.8815,24125832.13,24125832.13,24125832.13,,22339112.5,CRCQ4548769,32350.51,32350.51,32350.51,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,1786719.63,1786719.63,N,,,,,,,,,,,,,,,,,,,,,,,,22339112.5,22339112.5,22339112.5,22339112.5,22339112.5,22339112.5,0,,,,,,,,,,,0,0,0,12652AAA1
20201023,SST,13,LABDF,12653VAG1,,14076000,99.51485,14007710.29,14007710.29,14007710.29,,13323813.75,,6152.55,6152.55,6152.55,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,020,Y,20201116,USD,USD,,,USD,683896.54,683896.54,N,,,,,,,,,,,,,,,,,,,,,,,,13323813.75,13323813.75,13323813.75,13323813.75,13323813.75,13323813.75,0,,,,,,,,,,,0,0,0,12653VAG1
20201023,SST,13,LABDF,126650DH0,,15780000,112.771198,17795295.04,17795295.04,17795295.04,,15848201.32,,36546.04,36546.04,36546.04,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,1947093.72,1947093.72,N,,,,,,,,,,,,,,,,,,,,,,,,15848201.32,15848201.32,15848201.32,15848201.32,15848201.32,15848201.32,0,,,,,,,,,,,0,0,0,126650DH0
20201023,SST,13,LABDF,12686LAA7,,24283000,107.0125,25985845.38,25985845.38,25985845.38,,23551542,,254971.5,254971.5,254971.5,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,2434303.38,2434303.38,N,,,,,,,,,,,,,,,,,,,,,,,,23551542,23551542,23551542,23551542,23551542,23551542,0,,,,,,,,,,,0,0,0,12686LAA7
20201023,SST,13,LABDF,12770RAA1,,9657000,104.875,10127778.75,10127778.75,10127778.75,,9657000,CZR5004407,166583.25,166583.25,166583.25,,,1,0.01,,,N,USD,3,USD,3,USD,3,Y,LABDF,LABDF,010,011,Y,20201116,USD,USD,,,USD,470778.75,470778.75,N,,,,,,,,,,,,,,,,,,,,,,,,9657000,9657000,9657000,9657000,9657000,9657000,0,,,,,,,,,,,0,0,0,12770RAA1
20201023,SST,13,LABDF,13063A5G5,,15015000,172.949,25968292.35,25968292.35,25968292.35,,21853891.8,,72426.52,72426.52,72426.52,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,024,Y,20201116,USD,USD,,,USD,4114400.55,4114400.55,N,,,,,,,,,,,,,,,,,,,,,,,,21853891.8,21853891.8,21853891.8,21853891.8,21853891.8,21853891.8,0,,,,,,,,,,,0,0,0,13063A5G5
20201023,SST,13,LABDF,13077DBY7,,33030000,119.683,39531294.9,39531294.9,39531294.9,,33030000,,618878.52,618878.52,618878.52,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,024,Y,20201116,USD,USD,,,USD,6501294.9,6501294.9,N,,,,,,,,,,,,,,,,,,,,,,,,33030000,33030000,33030000,33030000,33030000,33030000,0,,,,,,,,,,,0,0,0,13077DBY7
20201023,SST,13,LABDF,131347CK0,,10457000,103.4,10812538,10812538,10812538,,9130086,CPN4367486,218072,218072,218072,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,1682452,1682452,N,,,,,,,,,,,,,,,,,,,,,,,,9130086,9130086,9130086,9130086,9130086,9130086,0,,,,,,,,,,,0,0,0,131347CK0
20201023,SST,13,LABDF,131347CM6,,3333000,104.025,3467153.25,3467153.25,3467153.25,,3308002.5,CPN4924379,28747.13,28747.13,28747.13,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,159150.75,159150.75,N,,,,,,,,,,,,,,,,,,,,,,,,3308002.5,3308002.5,3308002.5,3308002.5,3308002.5,3308002.5,0,,,,,,,,,,,0,0,0,131347CM6
20201023,SST,13,LABDF,131347CN4,,8410000,104.8585,8818599.85,8818599.85,8818599.85,,7572460,CPN4928466,46693.02,46693.02,46693.02,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,1246139.85,1246139.85,N,,,,,,,,,,,,,,,,,,,,,,,,7572460,7572460,7572460,7572460,7572460,7572460,0,,,,,,,,,,,0,0,0,131347CN4
20201023,SST,13,LABDF,131347CP9,,24806000,102.9,25525374,25525374,25525374,,25416881.25,,235829.26,235829.26,235829.26,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,108492.75,108492.75,N,,,,,,,,,,,,,,,,,,,,,,,,25416881.25,25416881.25,25416881.25,25416881.25,25416881.25,25416881.25,0,,,,,,,,,,,0,0,0,131347CP9
20201023,SST,13,LABDF,131347CQ7,,17568000,104.032,18276341.76,18276341.76,18276341.76,,17568000,CPN5022063,180560,180560,180560,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,708341.76,708341.76,N,,,,,,,,,,,,,,,,,,,,,,,,17568000,17568000,17568000,17568000,17568000,17568000,0,,,,,,,,,,,0,0,0,131347CQ7
20201023,SST,13,LABDF,134429BK4,,49475000,100.836026,49888623.86,49888623.86,49888623.86,,49340922.75,CPB4978499,773046.88,773046.88,773046.88,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,547701.11,547701.11,N,,,,,,,,,,,,,,,,,,,,,,,,49340922.75,49340922.75,49340922.75,49340922.75,49340922.75,49340922.75,0,,,,,,,,,,,0,0,0,134429BK4
20201023,SST,13,LABDF,14317VAJ9,,15609490,100.14001,15631344.85,15631344.85,15631344.85,,15609490,,11460.8,11460.8,11460.8,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,020,Y,20201116,USD,USD,,,USD,21854.85,21854.85,N,,,,,,,,,,,,,,,,,,,,,,,,15609490,15609490,15609490,15609490,15609490,15609490,0,,,,,,,,,,,0,0,0,14317VAJ9
20201023,SST,13,LABDF,143658BC5,,35826000,112.1455,40177246.83,40177246.83,40177246.83,,35467740,CCL4973390,263221.58,263221.58,263221.58,,,1,0.01,,,N,USD,3,USD,3,USD,3,Y,LABDF,LABDF,010,011,Y,20201116,USD,USD,,,USD,4709506.83,4709506.83,N,,,,,,,,,,,,,,,,,,,,,,,,35467740,35467740,35467740,35467740,35467740,35467740,0,,,,,,,,,,,0,0,0,143658BC5
20201023,SST,13,LABDF,143658BJ0,,18736000,106.4375,19942130,19942130,19942130,,18672640,CCL5031131,339199.67,339199.67,339199.67,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,1269490,1269490,N,,,,,,,,,,,,,,,,,,,,,,,,18672640,18672640,18672640,18672640,18672640,18672640,0,,,,,,,,,,,0,0,0,143658BJ0
20201023,SST,13,LABDF,14448CAK0,,25447000,105.401051,26821405.44,26821405.44,26821405.44,,26345734.4,,238565.63,238565.63,238565.63,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,475671.04,475671.04,N,,,,,,,,,,,,,,,,,,,,,,,,26345734.4,26345734.4,26345734.4,26345734.4,26345734.4,26345734.4,0,,,,,,,,,,,0,0,0,14448CAK0
20201023,SST,13,LABDF,146869102,,98384,202.64,19936533.76,19936533.76,19936533.76,,20908969.19,CVNA,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,030,030,Y,20201116,USD,USD,,,USD,-972435.43,-972435.43,N,,,,,,,,,,,,,,,,,,,,,,,,20908969.19,20908969.19,20908969.19,20908969.19,20908969.19,20908969.19,0,,,,,,,,,,,0,0,0,146869102
20201023,SST,13,LABDF,146869AB8,,20724000,98.875,20490855,20490855,20490855,,20563625,CVNA5050776,71238.75,71238.75,71238.75,,,1,0.01,,,N,USD,3,USD,3,USD,3,Y,LABDF,LABDF,010,011,Y,20201116,USD,USD,,,USD,-72770,-72770,N,,,,,,,,,,,,,,,,,,,,,,,,20563625,20563625,20563625,20563625,20563625,20563625,0,,,,,,,,,,,0,0,0,146869AB8
20201023,SST,13,LABDF,146869AD4,,10425000,99.25,10346812.5,10346812.5,10346812.5,,10425000,CVNA5050778,37428.65,37428.65,37428.65,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,-78187.5,-78187.5,N,,,,,,,,,,,,,,,,,,,,,,,,10425000,10425000,10425000,10425000,10425000,10425000,0,,,,,,,,,,,0,0,0,146869AD4
20201023,SST,13,LABDF,15032DAK7,,2600000,99.0075,2574195,2574195,2574195,,2600000,,525.31,525.31,525.31,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,020,Y,20201116,USD,USD,,,USD,-25805,-25805,N,,,,,,,,,,,,,,,,,,,,,,,,2600000,2600000,2600000,2600000,2600000,2600000,0,,,,,,,,,,,0,0,0,15032DAK7
20201023,SST,13,LABDF,15032DAP6,,7699000,95.07997,7320206.89,7320206.89,7320206.89,,7699000,,2753.15,2753.15,2753.15,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,020,Y,20201116,USD,USD,,,USD,-378793.11,-378793.11,N,,,,,,,,,,,,,,,,,,,,,,,,7699000,7699000,7699000,7699000,7699000,7699000,0,,,,,,,,,,,0,0,0,15032DAP6
20201023,SST,13,LABDF,15135BAJ0,,8928000,103.195,9213249.6,9213249.6,9213249.6,,19182520,CNC4420016,116622,116622,116622,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,-9969270.4,-9969270.4,N,,,,,,,,,,,,,,,,,,,,,,,,19182520,19182520,19182520,19182520,19182520,19182520,0,,,,,,,,,,,0,0,0,15135BAJ0
20201023,SST,13,LABDF,15135BAR2,,20773000,105.357,21885809.61,21885809.61,21885809.61,,3,,316355.48,316355.48,316355.48,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,21885806.61,21885806.61,N,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,20734946.39,20734946.39,20734946.39,0,,,,,,,,,,,0,0,0,15135BAR2
20201023,SST,13,LABDF,15135BAT8,,31215000,108.8705,33983926.59,33983926.59,33983926.59,,5,CNC4976670,517323.59,517323.59,517323.59,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,33983921.59,33983921.59,N,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,32171578.75,32171578.75,32171578.75,0,,,,,,,,,,,0,0,0,15135BAT8
20201023,SST,13,LABDF,15135BAV3,,30763000,103.4065,31810941.6,31810941.6,31810941.6,,3,,198998.17,198998.17,198998.17,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,31810938.6,31810938.6,N,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,30756217.51,30756217.51,30756217.51,0,,,,,,,,,,,0,0,0,15135BAV3
20201023,SST,13,LABDF,15135UAR0,,86819000,87.901562,76315257.11,76315257.11,76315257.11,,82903845.43,CVE4481643,1679947.65,1679947.65,1679947.65,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,-6588588.32,-6588588.32,N,,,,,,,,,,,,,,,,,,,,,,,,82903845.43,82903845.43,82903845.43,82903845.43,82903845.43,82903845.43,0,,,,,,,,,,,0,0,0,15135UAR0
20201023,SST,13,LABDF,15135UAS8,,16983000,100.354795,17043254.83,17043254.83,17043254.83,,16983000,,212995.13,212995.13,212995.13,,,1,0.01,,,N,USD,3,USD,3,USD,3,Y,LABDF,LABDF,010,011,Y,20201116,USD,USD,,,USD,60254.83,60254.83,N,,,,,,,,,,,,,,,,,,,,,,,,16983000,16983000,16983000,16983000,16983000,16983000,0,,,,,,,,,,,0,0,0,15135UAS8
20201023,SST,13,LABDF,15137TAA8,,20972000,105.875,22204105,22204105,22204105,,34058090,CNC4631902,447766.76,447766.76,447766.76,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,-11853985,-11853985,N,,,,,,,,,,,,,,,,,,,,,,,,34058090,34058090,34058090,34058090,34058090,34058090,0,,,,,,,,,,,0,0,0,15137TAA8
20201023,SST,13,LABDF,15138AAA8,,28273000,38.25,10814422.5,10814422.5,10814422.5,,26845955,CG4566447,417910.28,417910.28,417910.28,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,-16031532.5,-16031532.5,N,,,,,,,,,,,,,,,,,,,,,,,,26845955,26845955,26845955,26845955,26845955,26845955,0,,,,,,,,,,,0,0,0,15138AAA8
20201023,SST,13,LABDF,15138AAC4,,44083000,38.7095,17064308.93,17064308.93,17064308.93,,37926292.5,CG4808416,193628.46,193628.46,193628.46,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,-20861983.57,-20861983.57,N,,,,,,,,,,,,,,,,,,,,,,,,37926292.5,37926292.5,37926292.5,37926292.5,37926292.5,37926292.5,0,,,,,,,,,,,0,0,0,15138AAC4
20201023,SST,13,LABDF,153766AA8,,17006000,122.280851,20795081.53,20795081.53,20795081.53,,17040137.66,,301147.93,301147.93,301147.93,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,3754943.87,3754943.87,N,,,,,,,,,,,,,,,,,,,,,,,,17040137.66,17040137.66,17040137.66,17040137.66,17040137.66,17040137.66,0,,,,,,,,,,,0,0,0,153766AA8
20201023,SST,13,LABDF,156504AH5,,3235000,103.8645,3360016.58,3360016.58,3360016.58,,3243087.5,CCS4495527,52265.47,52265.47,52265.47,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,116929.08,116929.08,N,,,,,,,,,,,,,,,,,,,,,,,,3243087.5,3243087.5,3243087.5,3243087.5,3243087.5,3243087.5,0,,,,,,,,,,,0,0,0,156504AH5
20201023,SST,13,LABDF,156504AL6,,12974000,108.4385,14068810.99,14068810.99,14068810.99,,13226755,CCS4832548,347865.38,347865.38,347865.38,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,842055.99,842055.99,N,,,,,,,,,,,,,,,,,,,,,,,,13226755,13226755,13226755,13226755,13226755,13226755,0,,,,,,,,,,,0,0,0,156504AL6
20201023,SST,13,LABDF,15725PAA4,,18200000,92.28232,16795382.24,16795382.24,16795382.24,,18200000,,15462.63,15462.63,15462.63,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,020,Y,20201116,USD,USD,,,USD,-1404617.76,-1404617.76,N,,,,,,,,,,,,,,,,,,,,,,,,18200000,18200000,18200000,18200000,18200000,18200000,0,,,,,,,,,,,0,0,0,15725PAA4
20201023,SST,13,LABDF,167725AF7,,11826000,140.001,16556518.26,16556518.26,16556518.26,,15313242.78,,324083.97,324083.97,324083.97,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,024,Y,20201116,USD,USD,,,USD,1243275.48,1243275.48,N,,,,,,,,,,,,,,,,,,,,,,,,15313242.78,15313242.78,15313242.78,15313242.78,15313242.78,15313242.78,0,,,,,,,,,,,0,0,0,167725AF7
20201023,SST,13,LABDF,16772PAQ9,,12385000,134.296,16632559.6,16632559.6,16632559.6,,15063406.55,,305015.03,305015.03,305015.03,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,024,Y,20201116,USD,USD,,,USD,1569153.05,1569153.05,N,,,,,,,,,,,,,,,,,,,,,,,,15063406.55,15063406.55,15063406.55,15063406.55,15063406.55,15063406.55,0,,,,,,,,,,,0,0,0,16772PAQ9
20201023,SST,13,LABDF,16955EAD2,,23290000,97.771,22770865.9,22770865.9,22770865.9,,22988860.3,,4366.88,4366.88,4366.88,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,021,Y,20201116,USD,USD,,,USD,-217994.4,-217994.4,N,,,,,,,,,,,,,,,,,,,,,,,,22988860.3,22988860.3,22988860.3,22988860.3,22988860.3,22988860.3,0,,,,,,,,,,,0,0,0,16955EAD2
